player_id,transfer_str,club_from,club_to,article_link,article_snippet,article_date,article_source,article_lang
357147,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.skysports.com/transfer/news/12691/12391565/diogo-dalot-borussia-dortmund-in-talks-to-sign-manchester-united-right-back,Borussia Dortmund are in talks to sign Manchester United right-back Diogo Dalot before the transfer window closes on August 31.The 22-year-old has struggled to make an impact at Old Trafford after signing from Porto for £19m three years ago.,"Aug 26, 2021",www.skysports.com,en
357147,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.skysports.com/transfer/news/12691/12393606/diogo-dalot-borussia-dortmund-deal-rests-on-manchester-united-signing-replacement-right-back,"Borussia Dortmund are confident they can agree a deal to sign Diogo Dalot but only if Manchester United are able to sign a replacement right-back before Tuesday.Dortmund are prepared to accept United's condition of a loan with an obligation to buy, but the deal cannot proceed unless the Premier League club finds a replacement in the next three days.","Aug 29, 2021",www.skysports.com,en
357147,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.skysports.com/transfer/news/12691/12088547/diogo-dalot-manchester-united-defender-to-join-ac-milan-on-season-long-loan,"Manchester United defender Diogo Dalot is on the verge of joining AC Milan on a season-long loan, according to Sky in Italy.Dalot has travelled to Milan and will complete the deal when the two clubs have completed talks over the details of the arrangement.","Oct 3, 2020",www.skysports.com,en
357147,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/ac-milan/startseite/verein/5,https://www.acmilan.com/en/news/articles/media/2020-10-04/official-statement-diogo-dalot,AC Milan is delighted to announce the signing of defender José Diogo Dalot Teixeira on loan from Manchester United FC.,"Oct 4, 2020",www.acmilan.com,en
357147,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/barcelona/startseite/verein/131,https://www.thesun.co.uk/sport/football/12239240/diogo-dalot-man-utd-barcelona-transfer-news/,BARCELONA are reportedly eyeing a shock summer move for Manchester United outcast Diogo Dalot.,"Jul 29, 2020",www.thesun.co.uk,en
35518,Transfer failed,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/lazio/startseite/verein/398,https://www.skysports.com/football/news/11679/12043668/lazio-confident-of-signing-david-silva-after-man-city-exit,"Lazio are increasingly confident of reaching an agreement to sign free agent David Silva, according to Sky in Italy.","Aug 7, 2020",www.skysports.com,en
35518,Transfer failed,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/lazio/startseite/verein/398,https://www.theguardian.com/football/2020/aug/11/david-silva-to-join-lazio-on-three-year-deal-after-leaving-manchester-city,David Silva is joining Lazio on a three-year deal after leaving Manchester City. The Spanish playmaker is moving on from the Etihad Stadium this summer after 10 years and has decided to play in Serie A for the first time in his career.The 34-year-old is confident that he has at least another five years left at the top – injuries permitting – and Lazio have given him the long-term security he desired when leaving City.,"Aug 12, 2020",www.theguardian.com,en
35518,Transfer failed,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/valencia/startseite/verein/1049,https://www.90min.com/posts/david-silva-kepa-arrizabalaga-at-centre-of-bold-valencia-double-swoop,"David Silva and Kepa Arrizabalaga could leave Manchester City and Chelsea this summer, with La Liga outfit Valencia looking to bring the duo to the Mestalla stadium.","Jul 23, 2020",www.90min.com,en
35518,Transfer failed,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.transfermarkt.com/vissel-kobe/startseite/verein/3958,https://www.dailymail.co.uk/sport/football/article-7682813/David-Silva-talks-Japanese-Vissel-Kobe.html,"Manchester City star David Silva is in line to become the third Spanish star to join Japanese club Vissel Kobe once his contract with the Premier League champions expires next summer. According to a report from El Chiringuito TV, the City playmaker could follow in the footsteps of Andres Iniesta and David Villa in joining the Japanese side, with reports from Spain suggesting Silva is in talks with Kobe over a deal.","Nov 14, 2019",www.dailymail.co.uk,en
290862,Transfer failed,https://www.transfermarkt.com/marseille/startseite/verein/244,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.birminghammail.co.uk/sport/football/transfer-news/maxime-lopez-aston-villa-transfer-18033116,Aston Villa are being linked with Marseille midfielder Maxime Lopez.The 22-year-old is expected to be on the move when the transfer window opens with talks over a new contract at the Ligue 1 side having stalled.,"Apr 3, 2020",www.birminghammail.co.uk,en
